Unnamed: 0,revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,count,count_nonzero,inundation_pct,intensity_mean,intensity_mean_nonzero,intensity_sum,month
21,Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,968641,122505,0.1264710042213782,0.0104647645515727,0.21259201778486173,10136.599999999997,2021_07
22,Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,803202,142319,0.1771895488308047,0.0161279478885759,0.21656050955414025,12953.999999999996,2021_07
23,Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,513535,128121,0.2494883503558667,0.0296657481963254,0.21426120221653408,15234.4,2021_07
24,Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,126893,61721,0.486401929184431,0.0630168724831157,0.21571081737253844,7996.400000000001,2021_07
25,Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,671786,33521,0.0498983307184133,0.0080004644336142,0.2553254156769596,5374.6,2021_07
26,Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,713924,41877,0.0586575041601066,0.0083860466940458,0.21625428932634994,5987.000000000001,2021_07
27,Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,1194170,54304,0.0454742624584439,0.0060465427870403,0.21146254319686053,7220.600000000004,2021_07
28,Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,563882,94550,0.1676769253141614,0.0232211703867121,0.2480581972492707,13094.000000000002,2021_07
29,Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,1784019,221424,0.1241152700727963,0.0187049577386787,0.2459608467480395,33370.0,2021_07
30,Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,1051068,280028,0.2664223437494054,0.0371176745938416,0.2585830466683899,39013.19999999995,2021_07
31,Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,938580,190081,0.2025197638986554,0.0231215240043469,0.21613433326361708,21701.4,2021_07
32,Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,761196,112541,0.1478475977277862,0.0276189049863635,0.23416573847182007,21023.4,2021_07
33,Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,1141119,255393,0.223809260909686,0.0298773396990147,0.24955240486315963,34093.59999999997,2021_07
34,Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,1044686,212159,0.2030839888732116,0.0305783747460959,0.23419082878193626,31944.8,2021_07
35,Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,1148669,331948,0.288984903396888,0.0312687118743519,0.23466988990885648,35917.39999999999,2021_07
36,Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,3789862,445754,0.1176174752537163,0.0259908144412646,0.2588013357610343,98501.6,2021_07
37,Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,3080711,597896,0.1940772763170579,0.024871920800101,0.2616769575433039,76623.19999999998,2021_07
38,Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,1679576,226484,0.1348459373079872,0.0126499783278636,0.2393362846811531,21246.6,2021_07
39,Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,2057187,341454,0.1659810216572436,0.0384141062528588,0.2691403855323206,79025.0,2021_07
40,Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,1173264,326842,0.2785749839763258,0.0510101733284239,0.25159177565064594,59848.39999999998,2021_07
41,Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,1256394,597383,0.4754742540954509,0.0600666669850381,0.26486016010781493,75467.40000000001,2021_07
42,Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,1019191,485922,0.4767722634913377,0.0323745009522258,0.22353060726770174,32995.79999999999,2021_07
43,Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,1619770,107193,0.066177914148305,0.0044664365928496,0.2113711397434774,7234.5999999999985,2021_07
44,North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,1901839,454032,0.2387331419746887,0.0281795672504349,0.22996352714009888,53592.99999999996,2021_07
45,Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,1429701,148081,0.1035748034029492,0.0062516568149564,0.20056097834623576,8938.000000000002,2021_07
46,Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,864474,64108,0.0741583899573613,0.009578310047497,0.2,8280.2,2021_07
47,Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,27644,271,0.0098032122702937,0.0003255679351758,0.20000000000000004,9.000000000000002,2021_07
48,Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,481293,1114,0.0023145983839366,0.0,--,0.0,2021_07
49,Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,1227455,145001,0.1181314182597325,0.0197929863009234,0.2278503568514541,24295.000000000004,2021_07
50,Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,2312800,309727,0.133918626772743,0.019084918713248,0.22113695685936588,44139.600000000006,2021_07
51,Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,2648373,39876,0.015056791471594,0.001862124406192,0.20645539414744424,4931.599999999995,2021_07
52,Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,1002816,114331,0.1140099479864701,0.0206470578849958,0.2,20705.2,2021_07
53,Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,2647306,0,0.0,0.0,--,0.0,2021_07
54,Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,2906221,6,2.0645367300009185e-06,1.3763578200006128e-07,0.2,0.4,2021_07
55,Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,2759306,0,0.0,0.0,--,0.0,2021_07
56,Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,3505523,6,1.7115848334185795e-06,2.282113111224773e-07,0.2,0.8,2021_07
57,Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,2237843,579318,0.2588733883476187,0.0115430796530409,0.22234310847915723,25831.60000000002,2021_07
58,Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,1216530,55999,0.046031746031746,0.0003082538038519,0.20000000000000012,375.0,2021_07
59,Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,2040855,3734,0.0018296253286,0.0,--,0.0,2021_07
60,Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,1099816,21274,0.0193432355957723,0.0,--,0.0,2021_07
61,Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,1220566,537534,0.4403973238645022,0.0629255607644322,0.25257840786890406,76804.80000000003,2021_07
62,Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,1209702,133651,0.1104825816606073,0.0111675437421778,0.23667898876995044,13509.400000000009,2021_07
63,Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,1435665,64,4.457864473954579e-05,5.293714062821062e-06,0.2,7.6,2021_07
64,Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,1477771,845980,0.57247029478857,0.0935878427713089,0.29435474602316525,138301.4,2021_07
65,Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,1197181,1152855,0.9629746880379826,0.1118572713733345,0.2806296876080545,133913.39999999997,2021_07
66,Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,970193,583724,0.6016576083315381,0.1268854753641801,0.32107927648309237,123103.40000000004,2021_07
67,Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,1190217,634031,0.5327020198837691,0.0905681905064371,0.33031644813247485,107795.80000000005,2021_07
68,Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,1384680,751060,0.5424069098997603,0.0561771672877488,0.24892445934961946,77787.40000000001,2021_07
69,Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,1288418,747982,0.5805429604367527,0.1282349361775449,0.3148652743395212,165220.20000000007,2021_07
70,Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,1342595,144707,0.1077815722537325,0.0187712601342921,0.2765552129398983,25202.20000000001,2021_07
71,Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,2615665,201860,0.0771734912536582,0.0101448006529888,0.25438736087277475,26535.40000000003,2021_07
72,Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,1456525,316529,0.2173179313777655,0.0212216062202845,0.31894050395195744,30909.8,2021_07
73,Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,992574,205772,0.207311495163081,0.0257592884762244,0.2516708828364159,25568.0,2021_07
74,Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,2021313,1293930,0.6401433127872823,0.1099338895064741,0.3274465567470309,222210.79999999976,2021_07
75,Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,979064,147770,0.1509298677103846,0.0314461567374553,0.3328482778006011,30787.79999999999,2021_07
76,Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,2756735,481928,0.1748183993020729,0.0359348287013441,0.2865297787599098,99062.8,2021_07
77,Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,7540478,174534,0.023146277994578,0.0021208735043056,0.25462766889041016,15992.400000000009,2021_07
78,Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,4807024,212125,0.0441281341636738,0.0010161796571017,0.27062603878116354,4884.799999999997,2021_07
79,Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,4448895,872,0.0001960037267681,2.499497066125409e-05,0.2,111.20000000000002,2021_07
80,Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,3111494,0,0.0,0.0,--,0.0,2021_07
81,Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,1725810,0,0.0,0.0,--,0.0,2021_07
82,Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,5577798,0,0.0,0.0,--,0.0,2021_07
83,Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,2257735,0,0.0,0.0,--,0.0,2021_07
84,Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,2539066,0,0.0,0.0,--,0.0,2021_07
85,Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,1356383,0,0.0,0.0,--,0.0,2021_07
86,Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,3023351,0,0.0,0.0,--,0.0,2021_07
87,Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,2286826,0,0.0,0.0,--,0.0,2021_07
88,Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,539974,0,0.0,0.0,--,0.0,2021_07
89,Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,407246,0,0.0,0.0,--,0.0,2021_07
90,Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,849158,0,0.0,0.0,--,0.0,2021_07
91,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,2031059,0,0.0,0.0,--,0.0,2021_07
92,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,1737889,0,0.0,0.0,--,0.0,2021_07
93,Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,473422,0,0.0,0.0,--,0.0,2021_07
94,Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,487261,0,0.0,0.0,--,0.0,2021_07
95,Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,816812,0,0.0,0.0,--,0.0,2021_07
96,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,2239704,0,0.0,0.0,--,0.0,2021_07
97,"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,581448,2282,0.0039246845805643,2.923735226537885e-05,0.2,17.000000000000004,2021_07
98,Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,910983,211,0.0002316179335948,0.0,--,0.0,2021_07
99,Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,1066439,84921,0.0796304336206759,0.0085668284824542,0.20286443876984564,9136.000000000004,2021_07
100,Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,261111,0,0.0,0.0,--,0.0,2021_07
101,Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,519038,62514,0.120442048559065,0.012146702168242,0.2151006482429205,6304.600000000002,2021_07
102,Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,38513,0,0.0,0.0,--,0.0,2021_07
103,Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,105549,100,0.000947427261272,0.0001440089437133,0.2,15.2,2021_07
104,Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,2204046,61,2.7676373360628588e-05,0.0,--,0.0,2021_07
105,Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,703342,0,0.0,0.0,--,0.0,2021_07
106,Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,2873448,47059,0.0163771886597565,0.0011819945932552,0.20000000000000004,3396.400000000002,2021_07
107,"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,572328,116076,0.2028137711242504,0.0184408241427992,0.2325328280602803,10554.200000000006,2021_07
108,Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,164517,7985,0.0485360175544168,0.0062279278129311,0.21008816895632565,1024.6,2021_07
109,Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,767470,51477,0.067073631542601,0.0082398009042698,0.21373576232804944,6323.800000000003,2021_07
110,Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,1265450,9844,0.007779050930499,0.0005100161997708,0.19999999999999998,645.3999999999997,2021_07
111,Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,1439537,811,0.0005633755853444,7.530198945911081e-05,0.20000000000000004,108.4,2021_07
112,Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,540668,19,3.514171358393691e-05,4.069040520245326e-06,0.2,2.2,2021_07
113,Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,429107,7,1.6312947586499405e-05,4.660842167571259e-07,0.2,0.2,2021_07
114,Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,350808,25115,0.0715918679163531,0.0143166632459921,0.19999999999999998,5022.400000000001,2021_07
115,Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,1571343,152,9.673254025378292e-05,1.2473406506408849e-05,0.19999999999999998,19.6,2021_07
116,"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,278112,5219,0.0187658209642158,0.0013030721435968,0.19999999999999998,362.4000000000001,2021_07
117,Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,171310,52943,0.3090479248146635,0.0334072733640768,0.2278808632635183,5723.000000000002,2021_07
118,Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,310349,43,0.0001385536927781,0.0,--,0.0,2021_07
119,Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,1510383,91956,0.0608825708446135,0.0054427254544046,0.22213635258194392,8220.600000000004,2021_07
120,Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,381805,54612,0.1430363667317086,0.0235381935804926,0.32627795527156556,8986.999999999998,2021_07
121,"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,291600,82056,0.2813991769547325,0.0227270233196159,0.21214507506642336,6627.200000000002,2021_07
122,"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,456115,67614,0.1482389309713559,0.0210034750008221,0.22073732718894018,9580.000000000004,2021_07
123,Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,1136051,20791,0.0183011150027595,0.0014634906355436,0.2047032750554051,1662.6000000000006,2021_07
124,Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,252490,9847,0.0389995643391817,0.0026100043566081,0.20580886945658963,658.9999999999999,2021_07
125,Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,393418,37781,0.0960327183809586,0.0059005942788586,0.21034795215657853,2321.4,2021_07
126,Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,187696,65109,0.3468853891398857,0.0272344642400477,0.21363256435974584,5111.800000000003,2021_07
127,Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,402950,111623,0.2770145179302643,0.03815212805559,0.23737570255079987,15373.400000000003,2021_07
128,Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,651457,64601,0.0991638742081211,0.0100537717761878,0.22121795521329415,6549.6,2021_07
129,Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,58188,13087,0.2249089159276827,0.0296762219014229,0.21639097744360902,1726.8,2021_07
130,Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,1415623,110511,0.0780652758538113,0.0037615947183678,0.20074643745758872,5325.000000000001,2021_07
131,Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,108915,46323,0.4253133177248313,0.0337327273561951,0.2154459625872281,3674.0,2021_07
132,Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,897740,109753,0.1222547730968877,0.0109138503352863,0.21703918658485263,9797.799999999996,2021_07
133,Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,293699,55343,0.1884344175499405,0.0160327410035444,0.2099705698742531,4708.799999999997,2021_07
134,Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,72109,17913,0.2484155930605056,0.0402113467112288,0.2545965405215559,2899.6,2021_07
135,Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,11521,2328,0.2020657928999218,0.033747070566791,0.23736263736263738,388.80000000000007,2021_07
136,Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,162032,60208,0.3715809222869556,0.0348116421447615,0.2369402671595396,5640.599999999999,2021_07
137,Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,542007,131193,0.2420503794231439,0.0319951587341123,0.23755941862217295,17341.600000000006,2021_07
138,Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,898724,47934,0.053335618054041,0.0047135716860793,0.22050908333767116,4236.2,2021_07
139,Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,126426,49753,0.3935345577650166,0.0390378561371869,0.2376330107371564,4935.399999999999,2021_07
140,Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,500480,278243,0.5559522858056266,0.0680354859335038,0.25810618234741217,34050.39999999999,2021_07
141,Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,7104,3991,0.5617961711711712,0.1298141891891892,0.28990883370009435,922.2,2021_07
142,Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,19330,16087,0.8322296947749612,0.1134712881531298,0.29785442694187936,2193.4,2021_07
143,Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,192850,31804,0.1649157376199118,0.0319232564169043,0.25055553294534205,6156.4,2021_07
144,Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,1926719,139144,0.0722181075704345,0.0102562958064979,0.24561556149400285,19761.0,2021_07
145,Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,1753351,205293,0.1170860825927039,0.0196938319823013,0.2358426904898506,34530.2,2021_07
146,Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,1001280,108624,0.1084851390220517,0.0095210131032278,0.22628056017089954,9533.200000000004,2021_07
147,Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,909460,355739,0.3911540914388758,0.054653310755833,0.24877626402666705,49704.99999999996,2021_07
148,Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,3210704,197890,0.0616344577388635,0.0080402304292142,0.21387040918618438,25814.799999999985,2021_07
149,Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,1315846,142863,0.10857121578057,0.0206559126219937,0.23500116722434053,27180.000000000007,2021_07
150,Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,966801,173405,0.1793595579648759,0.0146412757123751,0.21449222656605155,14155.200000000004,2021_07
151,Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,809397,419272,0.5180053793132419,0.1036954671193493,0.30644204930482527,83930.80000000002,2021_07
152,Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,973142,641221,0.6589182257060121,0.1033320933635585,0.3490004442470015,100556.80000000005,2021_07
153,Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,2670111,797698,0.2987508758999158,0.0447663037229538,0.31294688089895856,119531.00000000007,2021_07
154,Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,9388887,1367610,0.1456626328552042,0.0045767086130656,0.23800930541708218,42970.20000000006,2021_07
155,South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,1331348,0,0.0,0.0,--,0.0,2021_07
156,Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,758597,0,0.0,0.0,--,0.0,2021_07
157,Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,54839,28296,0.5159831506774376,0.0919491602691515,0.2782320807813276,5042.400000000001,2021_07
158,Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,870662,279520,0.321043068377855,0.042220057841045,0.2535795587809219,36759.39999999998,2021_07
159,Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,1690686,263526,0.1558692743655534,0.0170494107125746,0.23623727646740655,28825.2,2021_07
160,Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,909154,94159,0.1035677124007593,0.0162051753608299,0.21539788593400486,14733.000000000002,2021_07
161,Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,414313,83120,0.2006212694267377,0.0171565941691426,0.206784,7108.200000000002,2021_07
162,Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,636582,62113,0.0975726614952983,0.0072873565385135,0.20613197067318373,4639.000000000002,2021_07
163,Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,803631,187066,0.2327759879845352,0.025390011087178,0.21652694356601648,20404.199999999997,2021_07
164,Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,973038,28544,0.0293349283378449,0.0013738415149254,0.19999999999999996,1336.8000000000002,2021_07
165,North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,351691,43,0.0001222664213755,2.4453284275116516e-05,0.19999999999999998,8.600000000000001,2021_07
166,Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,590345,265702,0.4500791909815447,0.083385816768161,0.2783700335900655,49226.4,2021_07
167,Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,1349574,224618,0.1664362235786996,0.0124012466155987,0.2403377514826887,16736.40000000001,2021_07
168,Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,1995137,284552,0.1426227873073378,0.0182202024221895,0.2620629496662198,36351.8,2021_07
169,Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,1489590,314078,0.2108486227753945,0.0488934539034231,0.3124769925818504,72831.20000000001,2021_07
170,Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,1201499,691,0.000575114918947,3.728675596067912e-05,0.19999999999999998,44.8,2021_07
171,Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,1294824,28,2.1624560558037232e-05,0.0,--,0.0,2021_07
172,Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,235576,0,0.0,0.0,--,0.0,2021_07
173,Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,1119315,220144,0.1966774321795026,0.0243146924681613,0.21030515180316975,27215.80000000001,2021_07
174,Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,602077,160802,0.2670787955693375,0.0372424125153427,0.22464134006572095,22422.80000000001,2021_07
175,Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,1217721,53546,0.0439723056430824,0.0045488252235117,0.23126252505010014,5539.199999999999,2021_07
176,Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,1186410,478019,0.4029121467283654,0.0434230999401556,0.27434060930735354,51517.600000000006,2021_07
177,Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,994388,397777,0.4000219230320559,0.0040807008934138,0.20000000000000004,4057.7999999999984,2021_07
178,Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,1999806,1165639,0.5828760389757807,0.0035119406582438,0.2001082713622248,7023.199999999993,2021_07
179,Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,10128554,1710053,0.168834860336431,0.0208305548847347,0.29577291824669993,210983.4,2021_07
0,Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,3284701,63683,0.0193877616257918,0.0027501234764848,0.3333333333333335,9033.333333333334,2018_08
1,Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,487665,12742,0.0261285923738632,0.0028851773245978,0.33333333333333326,1406.9999999999998,2018_08
2,Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,933703,33935,0.0363445335401085,0.0086497883516849,0.34699606158252777,8076.333333333332,2018_08
