Unnamed: 0,revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,max_rain,mean_rain,count,sum_rain,month
60,Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,315.19589868187904,295.351665787098,322,95103.23638344556,2016_05
61,Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,297.18464094400406,286.0569273253996,362,103552.60769179463,2016_05
62,Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,313.5168338119984,293.2234660471951,358,104974.00084489584,2016_05
63,Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,313.5168338119984,291.96318356219297,428,124960.2425646186,2016_05
64,Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,324.3969060778618,297.2480934828177,435,129302.92066502573,2016_05
65,Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,360.1644489467144,315.1705136180093,353,111255.19130715728,2016_05
66,Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,360.1644489467144,341.3841823961112,291,99342.79707726836,2016_05
67,Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,360.1644489467144,320.1737945233711,350,112060.82808317988,2016_05
68,Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,366.092796087265,355.54363807726025,404,143639.62978321314,2016_05
69,Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,366.092796087265,351.7097372602893,387,136111.66831973195,2016_05
70,Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,366.092796087265,360.6542046146874,394,142097.75661818683,2016_05
71,Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,344.0477156788111,285.54975801387,770,219873.31367067996,2016_05
72,Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,344.0477156788111,326.85453349421675,427,139566.88580203056,2016_05
73,Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,344.0477156788111,322.21801908899084,293,94409.87959307432,2016_05
74,Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,339.05016499757767,297.9771077203609,588,175210.5393395722,2016_05
75,Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,303.5701822638512,287.261882124003,288,82731.42205171287,2016_05
76,Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,303.5701822638512,248.5347287130502,815,202555.80390113592,2016_05
77,Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,250.89044028520584,195.64310254681743,2226,435501.5462692157,2016_05
78,Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,303.5701822638512,253.768199154743,1422,360858.3791980445,2016_05
79,Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,637.2769830524921,321.5950725781066,1316,423219.1155127883,2016_05
80,Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,665.9425717666745,542.6536532472677,917,497613.4000277445,2016_05
81,Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,501.5811651945114,346.2010869022643,505,174831.54888564348,2016_05
82,Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,472.78665697574615,299.99646229359087,1642,492594.1910860762,2016_05
83,Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,639.1341267079115,626.6665197716526,667,417986.5686876923,2016_05
84,Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,639.1341267079115,562.3998770462138,749,421237.5079076141,2016_05
85,Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,639.1341267079115,507.6041202689662,396,201011.23162651065,2016_05
86,Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,533.5707511007786,476.398216786629,890,423994.41294009984,2016_05
87,Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,515.2829546630383,438.32365111855904,682,298936.73006285727,2016_05
88,Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,904.6537947952748,799.4011275399116,155,123907.1747686863,2016_05
89,Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,441.0001745223999,441.0001745223999,121,53361.02111721039,2016_05
90,Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,904.6537947952748,671.8959532928276,249,167302.09236991403,2016_05
91,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,904.6537947952748,646.0059122524162,600,387603.5473514497,2016_05
92,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,527.572687804699,503.0258549692359,508,255537.1343243718,2016_05
93,Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,515.2829546630383,461.6041573351317,137,63239.76955491304,2016_05
94,Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,515.2829546630383,458.9305007632436,145,66544.92261067033,2016_05
95,Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,533.5707511007786,523.4608096958192,242,126677.51594638824,2016_05
96,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,533.5707511007786,510.5332285895242,659,336441.3976404965,2016_05
97,"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,390.418904364109,380.1676178549584,173,65768.99788890779,2016_05
98,Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,390.418904364109,354.4470082573367,264,93574.01017993689,2016_05
99,Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,390.418904364109,312.69957730174065,312,97562.26811814308,2016_05
100,Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,390.418904364109,384.8969197846376,78,30021.959743201733,2016_05
101,Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,332.0088995695114,332.0088995695114,155,51461.37943327427,2016_05
102,Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,390.418904364109,390.418904364109,10,3904.1890436410895,2016_05
103,Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,416.472393065691,348.40967389075985,31,10800.699890613556,2016_05
104,Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,492.8289978504181,468.888244445812,651,305246.2471342236,2016_05
105,Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,398.2892129570246,390.6416489469274,212,82816.02957674861,2016_05
106,Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,492.8289978504181,387.6790144422024,846,327976.4462181032,2016_05
107,"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,301.52390789985657,272.4672839957548,166,45229.56914329529,2016_05
108,Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,301.52390789985657,291.05997476230067,48,13970.878788590431,2016_05
109,Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,301.52390789985657,224.66200951214404,227,50998.2761592567,2016_05
110,Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,301.52390789985657,294.38589845114353,373,109805.94012227654,2016_05
111,Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,280.2764967381954,260.32222048104643,429,111678.23258636892,2016_05
112,Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,281.351538836956,280.62371530425474,161,45180.41816398501,2016_05
113,Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,310.9896510913968,288.124415256083,123,35439.30307649821,2016_05
114,Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,310.9896510913968,298.2855378372721,103,30723.41039723903,2016_05
115,Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,297.0691865682602,280.11722009767703,462,129414.15568512678,2016_05
116,"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,209.71433809399605,209.71433809399605,78,16357.718371331692,2016_05
117,Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,265.18242847919464,265.18242847919464,53,14054.668709397316,2016_05
118,Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,216.02108673751357,211.4775151341192,93,19667.408907473087,2016_05
119,Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,216.02108673751357,190.46203420289348,443,84374.68115188181,2016_05
120,Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,209.71433809399605,204.11784817331605,112,22861.1989954114,2016_05
121,"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,366.92274472117424,366.92274472117424,89,32656.124280184507,2016_05
122,"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,366.92274472117424,324.71540361819444,135,43836.57948845625,2016_05
123,Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,301.52390789985657,287.14065066861684,338,97053.53992599247,2016_05
124,Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,301.52390789985657,293.00055872599285,75,21975.041904449463,2016_05
125,Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,301.52390789985657,281.95499398027147,112,31578.959325790405,2016_05
126,Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,366.92274472117424,308.6284278178854,56,17283.19195780158,2016_05
127,Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,278.6935083270073,278.6935083270073,119,33164.52749091387,2016_05
128,Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,335.42534720897675,266.05301982648086,191,50816.12678685784,2016_05
129,Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,366.92274472117424,354.3185680934361,14,4960.4599533081055,2016_05
130,Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,358.6925602555275,348.5498601736492,418,145693.84155258536,2016_05
131,Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,366.92274472117424,366.92274472117424,30,11007.682341635227,2016_05
132,Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,366.92274472117424,336.04532393228334,265,89052.01084205508,2016_05
133,Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,366.92274472117424,313.3903990438145,89,27891.74551489949,2016_05
134,Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,278.6935083270073,278.6935083270073,20,5573.870166540146,2016_05
135,Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,265.18242847919464,265.18242847919464,5,1325.9121423959732,2016_05
136,Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,296.7707703113556,296.7707703113556,48,14244.996974945068,2016_05
137,Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,296.7707703113556,275.3145381234727,159,43775.01156163216,2016_05
138,Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,296.7707703113556,223.19587862013435,268,59816.49547019601,2016_05
139,Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,283.51910495758057,271.7817203717572,35,9512.360213011503,2016_05
140,Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,340.4329046607017,307.77755942591307,145,44627.74611675739,2016_05
141,Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,265.18242847919464,265.18242847919464,2,530.3648569583893,2016_05
142,Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,296.7707703113556,296.7707703113556,7,2077.395392179489,2016_05
143,Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,283.51910495758057,276.2419957926399,57,15745.793760180472,2016_05
144,Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,340.4329046607017,312.47957987647425,564,176238.48305033147,2016_05
145,Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,340.4329046607017,308.19527727479243,524,161494.32529199123,2016_05
146,Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,283.51910495758057,261.6260921620343,292,76394.81891131401,2016_05
147,Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,297.18464094400406,281.6817981573592,266,74927.35830985755,2016_05
148,Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,330.99042731523514,286.5194316770736,947,271333.9017981887,2016_05
149,Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,344.0477156788111,256.70554330480564,385,98831.63417235015,2016_05
150,Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,344.0477156788111,282.76029674792795,284,80303.92427641153,2016_05
151,Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,187.2065908908844,186.26927270867023,241,44890.894722789526,2016_05
152,Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,228.9682376086712,207.803096256492,283,58808.276240587234,2016_05
153,Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,187.2065908908844,177.92852780525098,784,139495.96579931676,2016_05
154,Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,370.87618714571,172.77552827863494,2761,477033.23357731104,2016_05
155,South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,813.8560039997101,548.096878466074,396,217046.36387256533,2016_05
156,Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,948.9512757658958,806.3880816598511,223,179824.54221014678,2016_05
157,Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,278.6935083270073,278.6935083270073,15,4180.402624905109,2016_05
158,Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,293.1249075382948,272.4598816240692,257,70022.18957738578,2016_05
159,Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,293.1249075382948,271.16584941138706,504,136667.58810333908,2016_05
160,Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,366.92274472117424,329.1020461952948,273,89844.85861131549,2016_05
161,Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,358.6925602555275,337.96579942193404,121,40893.86173005402,2016_05
162,Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,332.0088995695114,325.6304759541674,189,61544.15995533764,2016_05
163,Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,366.92274472117424,329.1424089365817,235,77348.4661000967,2016_05
164,Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,310.9896510913968,298.42989275380194,289,86246.23900584877,2016_05
165,North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,216.02108673751357,210.1471541773747,102,21435.00972609222,2016_05
166,Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,340.4329046607017,277.3971209638873,177,49099.29041060805,2016_05
167,Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,296.7707703113556,255.6964044762616,398,101767.16898155212,2016_05
168,Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,340.4329046607017,274.0198113164812,583,159753.54999750853,2016_05
169,Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,203.04617989063263,165.49783833656798,440,72819.04886808991,2016_05
170,Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,301.52390789985657,218.7944931782232,352,77015.66159873456,2016_05
171,Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,301.52390789985657,212.5390356523818,380,80764.83354790509,2016_05
172,Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,483.1601399183273,463.7846533472047,68,31537.35642760992,2016_05
173,Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,366.092796087265,345.15380653885245,326,112520.1409316659,2016_05
174,Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,366.092796087265,365.817627344152,174,63652.26715788245,2016_05
175,Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,313.5168338119984,283.51909789013416,359,101783.35614255816,2016_05
176,Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,297.18464094400406,283.0297402131692,354,100192.5280354619,2016_05
177,Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,324.3969060778618,323.224454860507,291,94058.31636440754,2016_05
178,Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,366.092796087265,320.7656029213631,598,191817.83054697516,2016_05
179,Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,264.2966733574867,221.16935547305368,2972,657315.3244659156,2016_05
0,Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.0,0.0,968,0.0,2022_11
1,Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.0,0.0,148,0.0,2022_11
2,Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.0,0.0,271,0.0,2022_11
3,Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.0,0.0,894,0.0,2022_11
4,Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.0,0.0,256,0.0,2022_11
5,Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.0,0.0,93,0.0,2022_11
6,Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.0,0.0,114,0.0,2022_11
7,Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.0,0.0,91,0.0,2022_11
8,Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.0,0.0,190,0.0,2022_11
9,Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.0,0.0,201,0.0,2022_11
10,Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.0,0.0,182,0.0,2022_11
11,Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.0,0.0,320,0.0,2022_11
12,Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.0,0.0,268,0.0,2022_11
13,Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.0,0.0,178,0.0,2022_11
14,Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.0,0.0,437,0.0,2022_11
15,Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.0,0.0,488,0.0,2022_11
16,Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.0,0.0,435,0.0,2022_11
17,Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.0,0.0,174,0.0,2022_11
18,Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.0,0.0,250,0.0,2022_11
19,Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.0,0.0,212,0.0,2022_11
20,Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.0,0.0,458,0.0,2022_11
21,Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,0.0,0.0,286,0.0,2022_11
22,Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,0.0,0.0,239,0.0,2022_11
23,Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.0,0.0,150,0.0,2022_11
24,Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.0,0.0,36,0.0,2022_11
25,Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,0.724697470664978,0.0443692328978558,196,8.696369647979736,2022_11
26,Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,0.0,0.0,211,0.0,2022_11
27,Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,0.0,0.0,355,0.0,2022_11
28,Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,0.0,0.0,166,0.0,2022_11
29,Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.0,0.0,532,0.0,2022_11
30,Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.0,0.0,309,0.0,2022_11
31,Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,0.0,0.0,278,0.0,2022_11
32,Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,0.0,0.0,225,0.0,2022_11
33,Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.0,0.0,336,0.0,2022_11
34,Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.0,0.0,308,0.0,2022_11
35,Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.0,0.0,346,0.0,2022_11
36,Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.0,0.0,1121,0.0,2022_11
37,Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,0.0,0.0,905,0.0,2022_11
38,Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.0,0.0,492,0.0,2022_11
39,Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.0,0.0,611,0.0,2022_11
40,Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.0,0.0,348,0.0,2022_11
41,Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,0.0,0.0,365,0.0,2022_11
42,Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,0.0,0.0,300,0.0,2022_11
43,Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,2.025606572628021,0.7955709042289222,477,379.4873213171959,2022_11
44,North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.0,0.0,556,0.0,2022_11
45,Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.0,0.0,420,0.0,2022_11
46,Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,0.0,0.0,259,0.0,2022_11
47,Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,1.5287951827049255,1.0701566278934478,10,10.70156627893448,2022_11
48,Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,3.076654553413391,1.912162514833304,143,273.4392396211624,2022_11
49,Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,1.5287951827049255,1.2789366902406856,361,461.6961451768875,2022_11
50,Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,1.5287951827049255,0.465073718803755,684,318.11042366176844,2022_11
51,Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,1.2758630514144895,0.0943425717923018,777,73.30417828261852,2022_11
52,Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,2.025606572628021,1.5022944854794915,293,440.172284245491,2022_11
